441953166690886921|'Shocking' Fish Die-Off Sends Poland Scrambling To Determine Source|Polish Prime Minister Mateusz Morawiecki suspects "“huge amounts of chemical waste" were dumped into the country's second largest river.
441953166690886922|Cleveland Browns QB Deshaun Watson Apologizes ‘To All The Women I Have Impacted’|The QB has been accused by two dozen women of sexual misconduct during massage therapy sessions.
441953166690886923|Over $2 Billion Announced For Roads, Bridges, Bike Lanes Across U.S.|Numerous transportation projects across the U.S. will be getting a slice of $2.2 billion of new federal funding.
441953166690886924|Polio Detected In NYC's Sewage, Suggesting Virus Circulating|Health officials say the virus that causes polio has been detected in New York City’s wastewater weeks after a case of polio was identified north of the city.
441953166690886925|Democrats’ Inflation Reduction Act Expected To Do Little To Reduce Inflation|The bill was also touted as lowering the deficit, but by how much is uncertain.
441953166690886926|CDC Drops Some Quarantine, Screening Recommendations For COVID-19|So long, social distancing.
441953166690886927|Feathers Fly As Wild Turkey Dodges Cops In Slapstick Apartment Chase|One officer used a net in an attempt to nab the turkey as it shuffled around an apartment on Friday.
441953166690886928|Steve Martin Says ‘Only Murders In The Building’ Could Be His Final Role|The legendary comedian and actor's latest TV show is up for multiple Emmys this year.
441953166690886929|Officials: NH Missing Girl Case Shifts To Homicide Probe|Authorities say the search for a New Hampshire girl who disappeared at age 5 in 2019 but was not reported missing until late last year is now considered a homicide investigation.
441953166690886930|U.S. Unemployment Claims Rise To Highest Level Since November|Applications for jobless aid climbed by 14,000 to 262,000 and now have risen five out of the last six weeks, the Labor Department reported.
441953166690886931|Gas Prices Dip Just Below $4 For The First Time In 5 Months|Falling prices for gas, airline tickets and clothes are giving consumers a bit of relief, although inflation is still close to a four-decade high.
441953166690886932|As Joe Biden Wins Mount, 2024 Doubts Ease For Top House Dems|Two veteran New York Democrats previously dodged a question on whether the president should run for reelection.
441953166690886933|FX's 'Justified' Set Faces Violent Interruption For Second Time In 3 Weeks|Chicago Police said a person threw an “incendiary device” toward the set in the city’s South Loop neighborhood.
441953166690886934|Ex-Twitter Staffer Convicted For Sharing Private Information On Dissidents With Saudis|Ahmad Abouammo received cash payments and gifts in return for providing information to the Saudis about accounts that were critical of the kingdom.
441953166690886935|Stranded Whale Euthanized After Removal From French River|A veterinarian said that during the rescue operation, the dangerously thin white mammal began to have breathing difficulties.
441953166690886936|Sesame Place To Train Workers On Diversity After Lawsuit|A Sesame Street-themed park has announced the implementation of diversity and inclusion training for its employees.
441953166690886937|Kobe Bryant Crash Photos Lawsuit To Be Heard By LA Jury|Vanessa Bryant "lives in fear that she or her children will one day confront horrific images of their loved ones online," the lawsuit says.
441953166690886938|Why The Justice Department Can’t Say More About The Mar-A-Lago Raid|And why Donald Trump can.
441953166690886939|Lawyer: Rudy Giuliani Won’t Testify Tuesday In Georgia Election Probe|The special grand jury in Atlanta is investigating whether former President Donald Trump and others illegally tried to interfere in the 2020 general election in the state.
441953166690886940|Idris Elba Reveals How He 'Hustled' His Way Onto Jay-Z's 'American Gangster' Album|The "American Gangster" actor told Jimmy Fallon he wrote Jay-Z a poem that ended up on the film's companion album.
441953166690886941|Judge: 3 Players Who Joined Saudi-Backed Golf Tour Can't Compete In PGA Postseason|Three suspended golfers who joined LIV Golf won't be allowed to compete in the PGA Tour's postseason.
441953166690886942|Broncos Make History After Being Sold For Record $4.65 Billion|The record $4.65 billion sale of the Denver Broncos to Walmart heir Rob Walton and his daughter and son-in-law has been unanimously approved by NFL owners.
441953166690886943|3 Dead In Shooting At Florida Narcotics Anonymous Meeting|A man went into the meeting and killed his ex-girlfriend and her friend before shooting himself, police say.
441953166690886944|Trump Said Wounded Veterans In Military Parades Didn’t 'Look Good' For Him: Book|“Those are the heroes,” John Kelly reportedly responded to Trump in the new book “The Divider” by journalists Peter Baker and Susan B. Glasser.
441953166690886945|Lindsey Graham Scolded For Senate Outburst At Maggie Hassan|Graham directly insulted Hassan and presiding officer Chris Murphy (D-Conn.) stepped in.
441953166690886946|Albuquerque Police Share Photo Of Car Eyed In Slayings Of Muslim Men|Authorities have said that all four of the killings have several things in common and that they are looking to see if any other crimes could be related.
441953166690886947|‘Come On, Bernie!’ Why Democrats Left Child Tax Credit Out Of The Inflation Reduction Act|The only hope for restoring the child benefit appears to be bipartisan negotiations with Sen. Mitt Romney (R-Utah).
441953166690886948|How To Hide Even The Worst Tan Lines, According To Makeup Pros|Quick solutions to fix your farmer’s tan, from body makeup to self tanner.
441953166690886949|57 Votes in the Senate: Enough For Private Equity, Not Enough For Diabetics|The latest example of how Senate rules help the powerful.
441953166690886950|Brad Pitt’s ‘Bullet Train’ Pulls Into Station With $30.1M|The stylized action romp starring Brad Pitt arrived with a $30.1 million opening weekend.
441953166690886951|'The Flash' Movie Still Set For Release Despite Ezra Miller's Controversies|Warner Bros. Discovery CEO David Zaslav recently teased the film's upcoming release, in spite of Miller's arrests and various allegations against the star.
441953166690886952|Biden Expresses Solidarity With Muslim Community After Albuquerque Killings|President Joe Biden’s response comes two days after a fourth Muslim man was found dead in what New Mexico's governor called a "targeted" attack.
441953166690886953|L.A. Man Among 3 Killed In Lightning Strike Near White House|A 29-year-old Los Angeles bank executive was one of three people killed last week when lightning struck in a park across from the White House.
441953166690886954|Over 120 Injured, Several Missing In Massive Cuban Oil Facility Fire|A dense black smoke cloud from the fire has spread about 62 miles west toward Havana.
441953166690886955|Eastern Kentucky Braces For More Storms While Recovering From Extreme Flooding|The National Weather Service has extended a flood watch for areas of eastern Kentucky and said there’s a threat of thunderstorms in the region for much of the coming week.
441953166690886956|Woody Harrelson Reacts To Viral Photo Of Doppelgänger Baby With Sweet Poem|When Danielle Grier Mulvenna tweeted a photo of her smiling baby girl and noted her eerie resemblance to Woody Harrelson, the actor took notice.
441953166690886957|Albuquerque Police Tell Muslim Community To Be 'Vigilant' Amid Series Of Murders|Police are searching for the shooter, or shooters, believed to be responsible for a string of murders around the New Mexico city.
441953166690886958|Canadian Man Uses Giant Billboard To Get Rid Of Leftover Dairy Product In Fridge|A man who recently moved to Toronto wanted to part ways with the item in a big way.
441953166690886959|New York Couple Turns In 5-Foot Gator 'Zachary' They'd Been Keeping In Home|Zachary will be headed to a sanctuary where a better life is ahead of him.
441953166690886960|This Is The Most Underappreciated Part Of The Democratic Prescription Drug Bill|Some Medicare recipients spend more than $10,000 a year on lifesaving medication. That could change.
441953166690886961|GOP Senators Refuse To Rule Out Supporting Donald Trump Again — Even If He's Indicted|With the ex-president reportedly under criminal investigation, many Senate Republicans are taking a wait-and-hope-it-doesn’t-happen stance.
441953166690886962|CPAC Has A Special Exhibit: A Sobbing Jan. 6 Rioter In Jail|“Instead of dancing, you stand around and watch this guy cry,” said one journalist describing the bizarre scene.
441953166690886963|5 Dead, 8 Injured In Fiery Los Angeles Crash After Speeding Car Runs Red Light|The multi-vehicle crash, which killed an infant, a pregnant woman and her unborn child, occurred near a gas station in the Windsor Hills neighborhood.
441953166690886964|Trevor Noah Busts Putin For 'Another S**tty Thing' He's Doing To Screw With U.S.|The "Daily Show" host calls out Russia's latest strong-arm tactics.
441953166690886965|French Scientist Trolls Twitter By Claiming Chorizo Slice Is Actually A Distant Star|You never sausage a star as this.
441953166690886966|Fertility Treatment Puts Many Families In Debt. Here's How To Manage It.|Experts share their advice for easing the financial burden of IVF and other costly procedures.
441953166690886967|FBI Arrests 4 Louisville Cops In Breonna Taylor Shooting Investigation|Officers were accused of using false information to obtain the search warrant that led to Taylor's killing.
441953166690886968|'Cafeteria Workers Do A Lot More Than People Realize'|Many of these school employees quietly go above and beyond what’s in their job description. Stacey Truman shows what that looks like.
441953166690886969|What’s Going On With HBO Max? Here’s What We Know So Far.|Speculation about potentially drastic cuts at HBO Max has left viewers and subscribers panicking about the future of the streaming platform.
441953166690886970|John Legend Says Kanye's Support Of Trump Ruined Their Friendship|The singer said both the rapper's support of Trump and his presidential run became "too much for us to sustain our friendship."
441953166690886971|Demi Lovato Appears To Call Out Ex Wilmer Valderrama Over Age Gap In New Song|"Numbers told you not to, but that didn’t stop you," Lovato sings in a snippet from an unreleased new track.
441953166690886972|Giant Sinkhole Swallows Chilean Land Owned By Canadian Mining Company|The National Service of Geology and Mining first became aware of the 650-foot-deep sinkhole on Saturday.
441953166690886973|Selena Gomez Developing Reboot Of '80s Classic 'Working Girl'|The beloved comedy, which starred Melanie Griffith, Harrison Ford and Sigourney Weaver, is getting the reboot treatment.
441953166690886974|Volcano Near Iceland’s Main Airport Erupts Again|The Icelandic Meteorological Office urged people not to go near the Fagradalsfjall volcano.
441953166690886975|Paul Pelosi Pleads Not Guilty To DUI Charges|The husband of House Speaker Nancy Pelosi was charged with driving under the influence after a May car crash in California.
441953166690886976|Brad Pitt Defends Ana De Armas After Marilyn Monroe Accent Backlash|Come for de Armas, and you'll have to answer to Pitt.
441953166690886977|Hilary Duff's Husband Calls Out Candace Cameron Bure For Ignorant TikTok|Musician Matthew Koma pointed out how the “Fuller House” star’s July 4 post wasn’t as patriotic as she thought it was.
441953166690886978|Sandy Hook Parent Testifies: Alex Jones’ Apologies ‘Are Worthless’|In a defamation trial against Jones, Sandy Hook parent Neil Heslin said the Infowars conspiracist "lit the match that started the fire."
441953166690886979|Bandit The 'Guard Cat' Hailed As Hero After Thwarting Would-Be Robbery|When at least two people tried to break into a Tupelo, Mississippi, home last week, the cat did everything she could to alert its owner.
441953166690886980|Senate Republicans Fold, Help Pass Veterans Health Bill After Blocking It|The PACT Act, which will help veterans suffering from illnesses caused by toxic burn pits, now heads to the president’s desk.
441953166690886981|University of West Georgia Professor Charged With Murder Of Incoming Freshman|Anna Jones, 18, was sitting in a parked car with friends when she was shot.
441953166690886982|I Cooked For The World's 1%, But I Traded It To Make School Lunches|Dan Giusti is changing the way institutions like schools, prisons and senior centers think about food. Here's what he's learned so far.
441953166690886983|Arizona's Rusty Bowers Comes Out Against A 2024 Trump Bid|The state House speaker testified before the Jan. 6 committee investigating Trump's efforts to cling to power.
441953166690886984|Yolanda Hadid Returns To Social Media After 9-Month Break For Depression, Lyme Relapse|Hadid's last post before her break was from October 2021, the same month that she accused Gigi Hadid’s then-boyfriend, Zayn Malik, of shoving her.
441953166690886985|Challenger Suraj Patel’s Poll Shows Tightening Race In Key New York Primary|Patel is taking on Reps. Carolyn Maloney and Jerry Nadler for the Democratic nomination in a Manhattan congressional district.
441953166690886986|Chris Rock Has No Real Interest In Talking With Will Smith, Sources Say|“This is clearly something that bothers Will more than Chris. Will needs to deal with his issues. Chris is fine," one insider told People.com.
441953166690886987|4 'Micro-Transitions' In Your Day That May Be Causing You Anxiety|Certain points during your day can spark stress without you even realizing. Here's why and how to deal.
441953166690886988|Death Toll In Kentucky Hits 28 As Infrastructure Damage Hampers Flood Recovery|The number of deaths from massive flooding in Kentucky has continued to climb amid the threat for more heavy rains.
441953166690886989|Vulnerable House Dems See Abortion As Winning Campaign Theme|The Supreme Court decision on abortion has scrambled the political dynamics heading into the November elections, when control of Congress is at stake.
441953166690886990|Report: Prince Charles' Charity Got Donation From Bin Ladens|The Prince of Wales’s Charitable Fund accepted a 1 million pound ($1.2 million) donation from relatives of Osama bin Laden, a newspaper reported.
441953166690886991|‘DC League Of Super-Pets’ Takes No. 1 With $23 Million|The superhero spinoff about Superman’s dog knocked Jordan Peele’s “Nope” into second place.
441953166690886992|New York City Declares Monkeypox A Public Health Emergency|As many as 150,000 New York City residents could be at risk of monkeypox infection, according to city officials.
441953166690886993|Chinese Rocket Debris Makes Out-Of-Control Fall Back To Earth|Video shows people apparently spotting the rocket's burning debris in the night sky over Malaysia.
441953166690886994|Man Arrested For Alleged Bomb Threat Against Arizona Election Official After Jan. 6|James W. Clark allegedly researched "how to kill" Katie Hobbs before threatening Arizona's Democratic secretary of state with an explosive device.
441953166690886995|Rain Cascades From Vegas Casino Ceilings As Thunderstorms Flood Desert|Parts of the parched southwest are now being hit with floods, with multiple people needing rescue in Nevada and Arizona.
441953166690886996|Photos Reveal Ivana Trump's Final Resting Place At Bedminster Golf Course|Her plot is near the first tee and clubhouse, The New York Post reports.
441953166690886997|Ex-DHS Aide Suggests She 'Went Very Public' Because She Didn't Trust Inspector General|Olivia Troye, who quit the administration in 2020, appeared to call out the same Trump official now embroiled in the Secret Service text-deletion scandal.
441953166690886998|DHS Watchdog Fails To Notify Congress Over Missing Jan. 6 Texts Of 2 Trump Officials|The phones of Homeland Security leaders Chad Wolf and Ken Cuccinelli reportedly were wiped, much like those of Trump's Secret Service agents.
441953166690886999|'Covington Kid' Nicholas Sandmann Loses Defamation Suits Against Major Media Outlets|Sandmann, who was 16 when footage of him and a Native American elder went viral, lost against several outlets including The New York Times and ABC News.
441953166690887000|Alabama Official Told Reporter Her Skirt Was Too Short To Witness An Execution|Ivana Hrynkiw was ultimately allowed to witness the killing of Joe Nathan James Jr., who was executed against the wishes of his victim’s family members.
441953166690887001|Kenan Thompson: Ending 'SNL' After 50th Season 'Might Not Be A Bad Idea'|The longest-running cast member said Lorne Michaels' rumored departure could affect the quality of the show.
441953166690887002|Principal Of Texas School Where Shooting Happened Reinstated|The reinstatement came after Mandy Gutierrez disputed findings that a “culture of complacency” had developed at the Uvalde school.
441953166690887003|Infowars Sidekick Owen Shroyer Testifies In Alex Jones' Sandy Hook Defamation Trial|Shroyer peddled a false story on Infowars that Neil Heslin didn't hold his dead child after the massacre at Sandy Hook Elementary.
441953166690887004|Beyoncé Shares Rare Glimpse Of All 3 Kids In Never-Before-Seen Photo|The music superstar gave fans an adorable look at Blue, Rumi and Sir Carter ahead of the release of her new album, "Renaissance."
441953166690887005|Democrats' Reconciliation Package The 'Biggest Climate Action In Human History'|The deal Democrats struck late Thursday includes a historic $369 billion in clean energy and climate investments, but also requires new oil and gas leasing.
441953166690887006|Deputy Kills Unarmed Black Man After Alleged Shoplifting From Houston Dollar General|Footage shows a Harris County Sheriff’s Office deputy chasing the man, pinning him down and hitting him with a stun gun before shooting him in the back.
441953166690887007|Chris Cuomo Returning To Cable News After CNN Ouster|The former head of his own CNN show has taken a job as a prime-time host on NewsNation.
441953166690887008|2 Cops Sentenced For Violating George Floyd's Rights|The federal government brought the civil rights charges against all four officers in May 2021, a month after Chauvin was convicted of murder and manslaughter in state court.
441953166690887009|GOP Sen. Joni Ernst Blocks Bill Protecting Right To Birth Control|Republican lawmakers are celebrating the end of nationwide abortion rights while blocking federal protections for birth control.
441953166690887010|Should I Take My Cat Out In This Heat?|Certain temperatures are too dangerous for pets. Experts share precautions and tips for how to take care of your feline friends in a heat wave.
441953166690887011|'Stranger Things' Star Joseph Quinn Detained By Customs Agent Demanding Season 5 Return|The British actor who plays Eddie Munson said he was snared on his way to "The Tonight Show with Jimmy Fallon."
441953166690887012|Medical Students Walk Out On Ceremony Over Keynote Speaker Who Opposes Abortion Rights|Video shows dozens of students at the University of Michigan protesting ​​Dr. Kristin Collier, who has referred to abortion care as "violence."
441953166690887013|Rep. Marjorie Taylor Greene Is Eligible To Run For Reelection: Judge|Five voters from Greene’s district sought to have her removed from the ballot, saying that she played a significant role in the Jan. 6 attack on the U.S. Capitol.
441953166690887014|Jackie Robinson Museum Opens After 14 Years Of Planning|The Jackie Robinson Museum has opened in Manhattan with a gala ceremony attended by the 100-year-old wife of the barrier-breaking ballplayer and two of his children.
441953166690887015|Steve Bannon Calls On '4,000 Shock Troops' To 'Deconstruct' The Government 'Brick By Brick'|He's back with more  incendiary rhetoric against the nation just days after his contempt of Congress conviction.
441953166690887016|Paul Sorvino, ‘Goodfellas’ And ‘Law & Order’ Actor, Dies At 83|In his over 50 years in the entertainment business, Sorvino was a mainstay in films and television.
441953166690887017|Mira Sorvino Offers Sweet Tribute To Actor Dad Paul Sorvino|The Oscar-winning actor said on social media that “He was the most wonderful father."
441953166690887018|Paul Duncan, Former Notre Dame Star And NFL Player, Dead at 35|Duncan was an offensive lineman for Notre Dame and briefly joined the Denver Broncos as an undrafted free agent.
441953166690887019|Political Ad Shows Doctor Asking Texas Gov. Greg Abbott If He'll Allow An Abortion|After a brief conversation, the doctor hangs up the phone and tells the parents, “Yeah, that’s gonna be a no. Best of luck to you.”
441953166690887020|NFL Rookie John Metchie III Diagnosed With Leukemia, Will 'Likely' Miss Season|"I cannot wait to come back stronger than ever," the Houston Texans receiver said.
441953166690887021|Armand Duplantis Breaks Pole Vault World Record, Reignites Comparison To Timothee Chalamet|The Swedish pole vaulter known as Mondo has a famous lookalike.
441953166690887022|Muhammad Ali's 'Rumble In The Jungle' Belt Sells For $6.1M|Muhammad Ali’s championship belt from his 1974 “Rumble in the Jungle” heavyweight title fight has sold at auction for $6.18 million.
441953166690887023|Biden Improves 'Significantly,' Throat Still Sore From COVID|President Joe Biden's physician, Dr. Kevin O'Connor, says Biden continues to “improve significantly” despite a lingering sore throat.
441953166690887024|Alex Jones' Sandy Hook Defamation Trial Is Set To Begin. Here's How It Got To This Point.|For years, Jones and Infowars have falsely claimed the Sandy Hook shooting was fake. Jones will now face the consequences of those lies.
441953166690887025|Josh Hawley's Home State Newspaper Chides Him As 'Laughingstock'|Hawley's been widely ridiculed since video showed him fleeing Capitol rioters not long after saluting them.
441953166690887026|6-Year-Old Girl Among 3 Family Members Shot In Tent At Iowa State Park|A 9-year-old boy who was camping at an Iowa state park with his parents and 6-year-old sister survived a shooting that killed the rest of his family.
441953166690887027|Kid Cudi Storms Offstage At Rolling Loud Before Surprise Kanye West Appearance|Cudi, who replaced West as a festival headliner on short notice, was repeatedly pelted by water bottles from a disrespectful crowd.
441953166690887028|Spirituality Has A New Face — And It’s Queer As Hell|Meet three spiritual leaders working hard for queer people to have a safe space in the religious community.
441953166690887029|New York Post, Wall Street Journal Editorial Boards Condemn Trump|Both publications, owned by Rupert Murdoch, slammed Trump's inaction during the Capitol riot.
441953166690887030|Kari Lake Walked Away From A Career In Journalism. Now She's Running For Governor By Bashing The Media.|To curry favor with Arizona’s far right, the former TV anchor is leveraging her unique background and using the media as a punching bag. It just might work.
441953166690887031|Chelsea Handler On Ending Relationship With Jo Koy: 'I Have To Choose Myself'|The comedy star confessed she and Koy had been experiencing issues for "some time."
441953166690887032|23 Of The Funniest Tweets About Cats And Dogs This Week (July 16-22)|“you ever bring ur pet up to a mirror and ur like ‘that's you’"
441953166690887033|195 House Republicans Voted Against Birth Control Protections|The House passed the Right to Contraception Act, which would codify the right to birth control amid fears that conservatives are coming for that next.
441953166690887034|Prince George Is All Smiles On The Sand In Adorable 9th Birthday Photo|The portrait of Kate Middleton and Prince William's eldest was taken by the Duchess of Cambridge herself.
441953166690887035|The Race To Replace Boris Johnson As Prime Minister Is Down To These 2 Candidates|On Sept. 5, either Rishi Sunak or Liz Truss will be announced as the U.K.'s new prime minister.
441953166690887036|Herschel Walker Is A Messy Candidate, But The Georgia Senate Race Is Still A Toss-Up|Despite his many scandals and gaffes, polls show the former football star trailing only slightly behind Democratic Sen. Raphael Warnock.
441953166690887037|Kate McKinnon Breaks Silence On Reason Behind 'SNL' Exit: 'My Body Was Tired'|The comedian decided to step away from the late-night sketch series after an 11-season run.
441953166690887038|Appeals Court Allows Georgia Abortion Law To Take Effect|The Georgia law bans most abortions once a “detectable human heartbeat” is present.
441953166690887039|Biden Takes Modest Executive Action After Climate Agenda Stalls In Congress|The executive push includes $2.3 billion in climate resilience funding and a first step toward opening the Gulf of Mexico to offshore wind development.
441953166690887040|Chronic Starvation Remains Threat To Florida Manatees, Officials Say|Last year, a record number of manatees died mainly from a lack of seagrass food, which was decimated by water pollution.
441953166690887041|Twitter Lawyer Calls Elon Musk 'Committed Enemy' As Judge Sets October Trial|Delaware Chancery Judge Kathaleen McCormick dealt the world's richest person a setback in ordering a speedy trial on his abandoned deal to buy Twitter.
441953166690887042|$5K Reward For Suspect In Shooting Of Lady Gaga’s Dog Walker|One of the men involved in the violent robbery was mistakenly released from custody in April and remains missing.
441953166690887043|Chrissy Teigen Says She Feels 'Really Good' Celebrating 1 Year Sober|The "Cravings" cookbook author was candid with followers, saying she didn’t know if she’d be sober forever.
441953166690887044|Secret Service Can't Recover Jan. 6 Texts, National Archives Wants Probe|The House committee investigating the violent insurrection subpoenaed the texts last Friday.
441953166690887045|Michael Baltimore Of '90 Day Fiancé' Added To Most Wanted List For Murder|Baltimore allegedly fatally shot his former boss, Kendell Jerome Cook, at his Pennsylvania barbershop last year. He now graces the U.S. Marshals Service's Most Wanted list.
441953166690887046|Jury Selection Begins In Trial Of Ex-Trump Adviser Steve Bannon|Bannon is charged in Washington’s federal court with defying a subpoena from the Jan. 6 committee that sought his records and testimony.
441953166690887047|4 Killed After Gunman Opens Fire In Indiana Mall Food Court|Police said a man with a rifle opened fire in a food court and an armed civilian shot him. 2 others were injured.
441953166690887048|'The Idol' Trailer Stars Lily-Rose Depp In 'Sleaziest Love Story' With The Weeknd|The new HBO series from the “sick and twisted minds” of "Euphoria" creator Sam Levinson and the music superstar is coming soon.
441953166690887049|Republicans Begin To Sour On Aid To Ukraine|Initially a bipartisan priority, helping Ukraine stop Russia is becoming a harder sell for Republicans.
441953166690887050|Republican Senate Candidate Charged With Making False Child Trafficking Allegations|Ryan Dark White, a U.S. Senate candidate in Maryland running as Jon McGreevey, concocted the story for "his own political agenda," the sheriff said.
441953166690887051|Former FDA Commissioner: U.S. Has Probably ‘Failed To Contain’ Monkeypox|"I think the window for getting control of this and containing it probably has closed," Scott Gottlieb told "Face the Nation."
441953166690887052|Ohio Girl's Abortion Doctor Once Targeted In Vicious Kidnapping Threat: Report|Dr. Caitlin Bernard is also currently listed on the website of a militant anti-abortion group with ties to Supreme Court Justice Amy Coney Barrett.
441953166690887053|Trump-Supporting GOP Congressman Faces Election Fraud Accusations|Rep. Lee Zeldin (R-N.Y.), who is running for governor in the fall, is accused of submitting photocopied signatures to get a line on the ballot.
441953166690887054|Senator Ted Cruz Says Supreme Court Was Wrong In Same-Sex Marriage Ruling|The Republican said the 2015 Obergefell v. Hodges ruling, which legalized same-sex marriage across the country, "was clearly wrong" and "overreaching.”
441953166690887055|Jak Knight, Stand-Up Comedian And 'Big Mouth' Writer And Actor, Dies At 28|The comedian, who recently co-created and starred in Peacock's "Bust Down," died on Thursday.
441953166690887056|Gunman Opens Fire Inside Comedy Club Moments Before Craig Robinson Set|The gunman entered the North Carolina venue brandishing a firearm before opening fire, Charlotte police said. Robinson said he was in a greenroom when told to flee.
441953166690887057|School Board Member Says Black Principal's Activism 'Got Him Fired' From School|A letter about racism by James Whitfield, the first Black principal at a mostly white Texas high school, led to him being placed on leave.
441953166690887058|Florida Official Tells Highway Trooper He Runs The County During Traffic Stop|Flagler County Commission Chairman Joe Mullins was pulled over twice for speeding last month.
441953166690887059|Celebrate Barbra Streisand's Milestone Year With This Epic Musical Tribute|Don't rain on Steven Brinberg's parade! The performer will take the stage July for his acclaimed concert, "Simply Barbra," in New York.
441953166690887060|Woman Allegedly Posed As Nurse In Attempt To Steal Newborn Baby|Jesenea Miron, 23, is accused of posing as a newly hired nurse and attempted to kidnap a newborn baby.
441953166690887061|Charles Barkley: 'If You're Gay Or Transgender, I Love You!'|"If anybody gives you s**t, you tell 'em Charles said f**k you!'"
441953166690887062|Watchdog Says Secret Service Deleted Jan. 6 Text Messages|The erasure of the messages is sure to raise new questions for the House panel investigating the Jan. 6 attack.
441953166690887063|'Oh No': Dave Coulier Recalls Hearing Alanis Morissette's 'You Oughta Know' For First Time|The "Full House" star revealed one big clue that the musician was singing about him on her "Jagged Little Pill" album.
441953166690887064|GOP No Longer Cares About The Deficit If It Means Women Having More Babies|More than 4 in 10 U.S. births are paid for by Medicaid, the state-federal health insurance program for the poor — and fewer abortions will mean more births.
441953166690887065|John Fetterman Recruits Snooki To Take Some 'Jersey Shore' Shots At Dr. Oz|The Democratic Pennsylvania Senate nominee found a clever way to mock his GOP rival's New Jersey roots.
441953166690887066|Rep. Marjorie Taylor Greene Says Rep. Alexandria Ocasio-Cortez Should Thank Her Sexual Harasser|Greene featured the harasser on her podcast and called his lewd shouts "quite the compliment."
441953166690887067|Texas Sues Biden Administration For Right To Deny Life-Saving Abortions|The White House called it "unthinkable" that Texas' attorney general "would sue to block women from receiving life-saving care in emergency rooms."
441953166690887068|'Kimmel' Host Anthony Anderson Turns One Of Trump's Favorite Words Against Him|Turns out the former president has used this one a lot.
441953166690887069|Uber Sued By Women Alleging Sexual Assault By Drivers|The ride-hailing company is accused of knowing about the incidents since at least 2014 but failing to take adequate safety actions.
441953166690887070|Trump Tried To Call White House Support Staffer Who Was Talking To Jan. 6 Panel: Report|CNN first reported the former president called the person shortly after Cassidy Hutchinson's bombshell testimony last month.
441953166690887071|Biden Admin: Pharmacists Cannot Refuse Prescriptions Similar To Medication Abortion|Since the fall of Roe, some pharmacies have refused to fill certain prescriptions that are the same as or similar to the drugs used in medication abortion.
441953166690887072|Ancient Tomb Linked By Legend To King Arthur To Be Excavated For First Time|Experts already believe the site served as more than just a tomb.
441953166690887073|FBI Arrests Baltimore Police Officer For Allegedly Selling Ghost Gun, Drugs|Steven Umberto Angelini, a 16-year veteran of the force, gave a man oxycodone and a gun in exchange for cocaine and cash, according to an affidavit.
441953166690887074|Punk Band Responds After Former Oath Keeper Wears Its Shirt At Jan. 6 Hearing|The shirt featured "Milo," a cartoon on a number of album covers for the influential punk rock band The Descendents.
441953166690887075|Ex-Trump Adviser Peter Navarro Accuses Mike Pence Of Treason In Bonkers Rant|The former trade adviser also accused Trump's vice president of "traitorous activity."
441953166690887076|American Tourist Miraculously Survives Fall Into Mount Vesuvius|Philip Carroll was taking a precarious selfie when he dropped his phone and fell into the volcano crater trying to retrieve it.
441953166690887077|‘Galaxy Gazing Is The New Stargazing’: Cosmologists Awed By First Webb Image|"It's going to be fun, this telescope."
441953166690887078|NASA Releases More Images From Powerful Webb Space Telescope|Stars are born and stars die in a cosmic dance revealed in stunning images by the James Webb Space Telescope.
441953166690887079|The Snubs And Surprises Of The 2022 Emmy Nominations|From a huge showing for "Abbott Elementary" to the complete shut-out of "Pachinko," HuffPost breaks down this year's Emmy nominations.
441953166690887080|Mehmet Oz Mocked By Senate Foe John Fetterman With Sassy Plane Banner|"Aerial trolling!!!!" goofs Pennsylvania Lt. Gov. Fetterman, who underscores confusion about where Trump-endorsed Oz actually resides.
441953166690887081|Eddie Munson Of 'Stranger Things' Finally Gets Some Justice In Ultimate Tribute|The fan-favorite character just got high honors from some actual metal gods.
441953166690887082|The Most Popular Movies On Netflix Right Now Besides 'Girl In The Picture'|A new animated film and action comedy are also trending on the streaming service.
441953166690887083|Orange Wine: Everything You Need To Know And Probably Didn't|No, it's not made from oranges.
441953166690887084|Prince George Shows Off A Wide Variety Of Expressions At Wimbledon Debut|The future heir to the throne watched Sunday's match from the Royal Box with his parents, Prince William and Kate Middleton.
441953166690887085|‘Stranger Things’ Fans Who Call The Surfer Boy Pizza Number Will Get Gnarly Surprise|People who call the number featured on the side of Argyle’s truck are getting something way sweeter than a pineapple pizza topping.
441953166690887086|Novak Djokovic Beats Nick Kyrgios For 7th Wimbledon Title|Djokovic extended his unbeaten run at the grass-court Grand Slam tournament to 28 matches and raised his career haul to 21 major trophies.
441953166690887087|The Resurgence of American Girl Doll-Core|The women behind viral American Girl-themed meme pages say the dolls have become a rallying cry for the series of unfortunate historical events we’ve been living through.
441953166690887088|At Least 15 Killed In South Africa Bar Shooting|Police say they are investigating reports that a group of men arrived in a minibus taxi and opened fire on some of the patrons at the bar shortly after midnight Sunday.
441953166690887089|Steve Bannon Will Testify Before Jan. 6 Committee, Says Rep. Zoe Lofgren|The ex-White House strategist had refused to appear for a deposition and was charged with criminal contempt. Trump has reportedly now given him a green light.
441953166690887090|Sri Lanka President, Prime Minister To Resign Amid Civil Unrest|President Gotabaya Rajapaksa has agreed to resign as of Wednesday.
